ID,income_above_limit
ID_TZ222531,0
ID_TZ222532,0
ID_TZ222533,0
ID_TZ222536,0
ID_TZ222538,0
ID_TZ222539,0
ID_TZ222540,0
ID_TZ222541,0
ID_TZ222542,0
ID_TZ222543,0
ID_TZ222544,0
ID_TZ222545,1
ID_TZ222546,0
ID_TZ222547,0
ID_TZ222548,0
ID_TZ222549,1
ID_TZ222551,0
ID_TZ222552,0
ID_TZ222553,0
ID_TZ222554,0
ID_TZ222556,0
ID_TZ222557,0
ID_TZ222558,0
ID_TZ222559,1
ID_TZ222560,0
ID_TZ222561,0
ID_TZ222562,0
ID_TZ222563,0
ID_TZ222564,0
ID_TZ222565,0
ID_TZ222566,0
ID_TZ222568,0
ID_TZ222569,1
ID_TZ222570,0
ID_TZ222571,0
ID_TZ222572,0
ID_TZ222573,0
ID_TZ222574,0
ID_TZ222575,0
ID_TZ222579,0
ID_TZ222580,0
ID_TZ222581,0
ID_TZ222582,0
ID_TZ222583,0
ID_TZ222587,0
ID_TZ222591,0
ID_TZ222594,0
ID_TZ222595,0
ID_TZ222597,0
ID_TZ222598,0
ID_TZ222599,0
ID_TZ222601,0
ID_TZ222602,0
ID_TZ222603,0
ID_TZ222604,0
ID_TZ222607,0
ID_TZ222608,0
ID_TZ222613,0
ID_TZ222614,0
ID_TZ222615,0
ID_TZ222616,0
ID_TZ222617,0
ID_TZ222618,0
ID_TZ222619,0
ID_TZ222620,0
ID_TZ222621,0
ID_TZ222622,0
ID_TZ222623,0
ID_TZ222624,0
ID_TZ222625,0
ID_TZ222626,0
ID_TZ222628,0
ID_TZ222630,0
ID_TZ222631,0
ID_TZ222632,0
ID_TZ222634,0
ID_TZ222635,0
ID_TZ222638,0
ID_TZ222640,0
ID_TZ222641,0
ID_TZ222642,0
ID_TZ222643,0
ID_TZ222644,0
ID_TZ222646,0
ID_TZ222648,0
ID_TZ222649,0
ID_TZ222650,0
ID_TZ222651,0
ID_TZ222652,0
ID_TZ222653,0
ID_TZ222655,0
ID_TZ222656,0
ID_TZ222657,0
ID_TZ222658,0
ID_TZ222659,0
ID_TZ222660,0
ID_TZ222661,0
ID_TZ222663,0
ID_TZ222665,0
ID_TZ222666,0
ID_TZ222667,0
ID_TZ222670,0
ID_TZ222671,0
ID_TZ222673,0
ID_TZ222674,0
ID_TZ222675,0
ID_TZ222676,0
ID_TZ222677,0
ID_TZ222678,0
ID_TZ222683,0
ID_TZ222684,0
ID_TZ222686,0
ID_TZ222687,0
ID_TZ222688,0
ID_TZ222689,0
ID_TZ222691,0
ID_TZ222693,0
ID_TZ222694,0
ID_TZ222696,0
ID_TZ222697,0
ID_TZ222699,0
ID_TZ222701,0
ID_TZ222702,0
ID_TZ222703,0
ID_TZ222704,0
ID_TZ222705,0
ID_TZ222706,0
ID_TZ222707,0
ID_TZ222708,1
ID_TZ222709,1
ID_TZ222710,1
ID_TZ222713,0
ID_TZ222714,0
ID_TZ222716,0
ID_TZ222717,0
ID_TZ222719,0
ID_TZ222722,0
ID_TZ222723,0
ID_TZ222725,0
ID_TZ222726,0
ID_TZ222727,0
ID_TZ222728,0
ID_TZ222729,0
ID_TZ222730,0
ID_TZ222731,0
ID_TZ222732,0
ID_TZ222734,0
ID_TZ222735,0
ID_TZ222736,0
ID_TZ222737,0
ID_TZ222739,0
ID_TZ222740,0
ID_TZ222741,0
ID_TZ222743,0
ID_TZ222746,0
ID_TZ222747,0
ID_TZ222749,0
ID_TZ222750,0
ID_TZ222751,0
ID_TZ222753,0
ID_TZ222754,0
ID_TZ222755,0
ID_TZ222757,0
ID_TZ222758,0
ID_TZ222760,0
ID_TZ222761,0
ID_TZ222763,0
ID_TZ222764,0
ID_TZ222765,0
ID_TZ222766,0
ID_TZ222767,0
ID_TZ222768,0
ID_TZ222769,0
ID_TZ222771,0
ID_TZ222772,0
ID_TZ222774,0
ID_TZ222775,0
ID_TZ222776,0
ID_TZ222777,0
ID_TZ222778,0
ID_TZ222779,0
ID_TZ222780,0
ID_TZ222781,0
ID_TZ222782,0
ID_TZ222783,0
ID_TZ222784,0
ID_TZ222785,0
ID_TZ222786,0
ID_TZ222788,0
ID_TZ222789,0
ID_TZ222792,0
ID_TZ222793,1
ID_TZ222794,0
ID_TZ222795,0
ID_TZ222796,0
ID_TZ222798,0
ID_TZ222801,0
ID_TZ222803,0
ID_TZ222805,0
ID_TZ222806,0
ID_TZ222807,0
ID_TZ222808,0
ID_TZ222810,0
ID_TZ222812,0
ID_TZ222813,0
ID_TZ222814,1
ID_TZ222817,0
ID_TZ222818,0
ID_TZ222819,0
ID_TZ222820,0
ID_TZ222821,0
ID_TZ222822,0
ID_TZ222823,0
ID_TZ222824,0
ID_TZ222826,0
ID_TZ222827,0
ID_TZ222828,0
ID_TZ222829,0
ID_TZ222831,0
ID_TZ222832,0
ID_TZ222833,0
ID_TZ222834,0
ID_TZ222835,0
ID_TZ222836,0
ID_TZ222837,0
ID_TZ222839,0
ID_TZ222841,0
ID_TZ222845,0
ID_TZ222846,1
ID_TZ222847,0
ID_TZ222848,0
ID_TZ222850,0
ID_TZ222851,0
ID_TZ222852,0
ID_TZ222853,0
ID_TZ222855,0
ID_TZ222856,0
ID_TZ222857,0
ID_TZ222858,0
ID_TZ222859,0
ID_TZ222860,0
ID_TZ222862,0
ID_TZ222863,0
ID_TZ222864,0
ID_TZ222865,0
ID_TZ222866,0
ID_TZ222867,0
ID_TZ222868,0
ID_TZ222869,0
ID_TZ222870,0
ID_TZ222871,0
ID_TZ222872,0
ID_TZ222875,0
ID_TZ222876,0
ID_TZ222877,0
ID_TZ222878,0
ID_TZ222879,0
ID_TZ222882,0
ID_TZ222885,1
ID_TZ222886,0
ID_TZ222887,0
ID_TZ222888,0
ID_TZ222890,0
ID_TZ222891,0
ID_TZ222892,0
ID_TZ222893,0
ID_TZ222894,0
ID_TZ222895,0
ID_TZ222896,0
ID_TZ222900,0
ID_TZ222901,0
ID_TZ222902,0
ID_TZ222903,0
ID_TZ222904,0
ID_TZ222906,0
ID_TZ222908,0
ID_TZ222909,0
ID_TZ222911,0
ID_TZ222912,0
ID_TZ222913,0
ID_TZ222915,0
ID_TZ222919,0
ID_TZ222921,0
ID_TZ222922,0
ID_TZ222923,0
ID_TZ222924,0
ID_TZ222926,0
ID_TZ222927,0
ID_TZ222928,0
ID_TZ222929,0
ID_TZ222930,0
ID_TZ222933,0
ID_TZ222934,0
ID_TZ222935,0
ID_TZ222936,0
ID_TZ222937,0
ID_TZ222938,0
ID_TZ222939,0
ID_TZ222940,0
ID_TZ222941,0
ID_TZ222942,0
ID_TZ222943,0
ID_TZ222944,0
ID_TZ222945,0
ID_TZ222947,0
ID_TZ222948,0
ID_TZ222950,0
ID_TZ222951,0
ID_TZ222952,0
ID_TZ222954,0
ID_TZ222957,0
ID_TZ222958,0
ID_TZ222959,0
ID_TZ222961,0
ID_TZ222962,0
ID_TZ222963,1
ID_TZ222964,0
ID_TZ222965,0
ID_TZ222966,0
ID_TZ222967,0
ID_TZ222968,0
ID_TZ222969,0
ID_TZ222970,0
ID_TZ222971,0
ID_TZ222972,0
ID_TZ222973,1
ID_TZ222976,0
ID_TZ222977,0
ID_TZ222978,0
ID_TZ222980,0
ID_TZ222981,0
ID_TZ222982,0
ID_TZ222983,0
ID_TZ222984,1
ID_TZ222985,0
ID_TZ222987,0
ID_TZ222988,0
ID_TZ222989,0
ID_TZ222991,0
ID_TZ222992,0
ID_TZ222993,0
ID_TZ222994,0
ID_TZ222996,0
ID_TZ222998,1
ID_TZ223000,0
ID_TZ223001,0
ID_TZ223002,0
ID_TZ223003,0
ID_TZ223004,0
ID_TZ223007,0
ID_TZ223008,0
ID_TZ223009,0
ID_TZ223010,0
ID_TZ223011,0
ID_TZ223012,0
ID_TZ223014,0
ID_TZ223016,0
ID_TZ223017,0
ID_TZ223018,0
ID_TZ223019,0
ID_TZ223020,0
ID_TZ223022,0
ID_TZ223023,0
ID_TZ223024,0
ID_TZ223026,0
ID_TZ223027,0
ID_TZ223028,0
ID_TZ223029,0
ID_TZ223030,0
ID_TZ223031,0
ID_TZ223032,0
ID_TZ223033,0
ID_TZ223034,0
ID_TZ223035,0
ID_TZ223036,0
ID_TZ223037,0
ID_TZ223038,0
ID_TZ223039,0
ID_TZ223040,0
ID_TZ223043,0
ID_TZ223044,0
ID_TZ223046,0
ID_TZ223047,0
ID_TZ223048,0
ID_TZ223049,0
ID_TZ223050,0
ID_TZ223051,0
ID_TZ223052,0
ID_TZ223053,0
ID_TZ223054,0
ID_TZ223055,0
ID_TZ223056,0
ID_TZ223057,0
ID_TZ223058,0
ID_TZ223059,0
ID_TZ223061,0
ID_TZ223062,0
ID_TZ223063,0
ID_TZ223064,0
ID_TZ223066,0
ID_TZ223067,0
ID_TZ223068,1
ID_TZ223069,0
ID_TZ223070,0
ID_TZ223071,0
ID_TZ223072,0
ID_TZ223074,0
ID_TZ223075,0
ID_TZ223076,0
ID_TZ223077,0
ID_TZ223078,1
ID_TZ223079,0
ID_TZ223080,0
ID_TZ223081,0
ID_TZ223083,0
ID_TZ223084,0
ID_TZ223086,0
ID_TZ223087,1
ID_TZ223088,0
ID_TZ223089,0
ID_TZ223090,0
ID_TZ223091,1
ID_TZ223093,0
ID_TZ223096,0
ID_TZ223097,0
ID_TZ223099,0
ID_TZ223101,0
ID_TZ223102,0
ID_TZ223103,0
ID_TZ223104,0
ID_TZ223105,0
ID_TZ223106,0
ID_TZ223107,0
ID_TZ223110,0
ID_TZ223111,0
ID_TZ223112,0
ID_TZ223113,0
ID_TZ223114,0
ID_TZ223115,0
ID_TZ223117,0
ID_TZ223119,0
ID_TZ223121,0
ID_TZ223122,0
ID_TZ223123,1
ID_TZ223124,0
ID_TZ223125,0
ID_TZ223129,0
ID_TZ223131,0
ID_TZ223135,0
ID_TZ223136,0
ID_TZ223139,0
ID_TZ223140,0
ID_TZ223142,0
ID_TZ223143,0
ID_TZ223145,0
ID_TZ223146,0
ID_TZ223147,0
ID_TZ223148,0
ID_TZ223149,0
ID_TZ223150,0
ID_TZ223151,0
ID_TZ223152,0
ID_TZ223153,0
ID_TZ223154,0
ID_TZ223155,0
ID_TZ223156,0
ID_TZ223157,0
ID_TZ223159,0
ID_TZ223162,0
ID_TZ223163,0
ID_TZ223164,0
ID_TZ223165,0
ID_TZ223166,0
ID_TZ223167,0
ID_TZ223171,0
ID_TZ223172,0
ID_TZ223173,0
ID_TZ223174,0
ID_TZ223175,0
ID_TZ223176,0
ID_TZ223177,0
ID_TZ223178,0
ID_TZ223179,0
ID_TZ223180,0
ID_TZ223184,0
ID_TZ223185,0
ID_TZ223187,0
ID_TZ223188,0
ID_TZ223189,0
ID_TZ223193,0
ID_TZ223194,0
ID_TZ223195,0
ID_TZ223196,0
ID_TZ223197,0
ID_TZ223200,0
ID_TZ223202,0
ID_TZ223203,0
ID_TZ223205,0
ID_TZ223207,1
ID_TZ223208,0
ID_TZ223209,1
ID_TZ223210,0
ID_TZ223213,0
ID_TZ223214,0
ID_TZ223215,0
ID_TZ223218,0
ID_TZ223219,0
ID_TZ223221,0
ID_TZ223222,0
ID_TZ223223,0
ID_TZ223224,0
ID_TZ223225,0
ID_TZ223226,0
ID_TZ223228,0
ID_TZ223230,0
ID_TZ223231,0
ID_TZ223232,0
ID_TZ223233,0
ID_TZ223234,0
ID_TZ223235,0
ID_TZ223237,0
ID_TZ223238,0
ID_TZ223239,0
ID_TZ223241,0
ID_TZ223244,0
ID_TZ223247,1
ID_TZ223250,0
ID_TZ223251,0
ID_TZ223252,0
ID_TZ223253,0
ID_TZ223254,0
ID_TZ223255,0
ID_TZ223256,1
ID_TZ223257,0
ID_TZ223258,0
ID_TZ223259,0
ID_TZ223260,0
ID_TZ223262,0
ID_TZ223264,0
ID_TZ223266,0
ID_TZ223267,0
ID_TZ223268,0
ID_TZ223270,0
ID_TZ223271,0
ID_TZ223272,0
ID_TZ223274,0
ID_TZ223275,0
ID_TZ223276,0
ID_TZ223277,0
ID_TZ223278,0
ID_TZ223279,0
ID_TZ223280,0
ID_TZ223281,0
ID_TZ223283,0
ID_TZ223284,0
ID_TZ223285,0
ID_TZ223286,1
ID_TZ223289,0
ID_TZ223291,0
ID_TZ223292,0
ID_TZ223293,0
ID_TZ223294,0
ID_TZ223296,0
ID_TZ223297,0
ID_TZ223298,0
ID_TZ223299,0
ID_TZ223300,0
ID_TZ223303,0
ID_TZ223304,0
ID_TZ223305,0
ID_TZ223307,0
ID_TZ223311,0
ID_TZ223312,0
ID_TZ223315,0
ID_TZ223316,0
ID_TZ223318,0
ID_TZ223319,0
ID_TZ223320,0
ID_TZ223321,0
ID_TZ223322,0
ID_TZ223324,0
ID_TZ223325,0
ID_TZ223327,0
ID_TZ223328,0
ID_TZ223332,0
ID_TZ223333,0
ID_TZ223334,0
ID_TZ223335,0
ID_TZ223336,0
ID_TZ223337,0
ID_TZ223338,0
ID_TZ223339,0
ID_TZ223340,0
ID_TZ223342,0
ID_TZ223343,0
ID_TZ223344,0
ID_TZ223345,0
ID_TZ223347,0
ID_TZ223348,0
ID_TZ223349,1
ID_TZ223350,0
ID_TZ223351,0
ID_TZ223352,0
ID_TZ223354,0
ID_TZ223359,0
ID_TZ223360,0
ID_TZ223362,0
ID_TZ223363,1
ID_TZ223364,0
ID_TZ223365,0
ID_TZ223366,0
ID_TZ223369,0
ID_TZ223373,0
ID_TZ223374,0
ID_TZ223376,0
ID_TZ223377,0
ID_TZ223378,0
ID_TZ223379,0
ID_TZ223381,0
ID_TZ223382,0
ID_TZ223383,0
ID_TZ223385,0
ID_TZ223386,0
ID_TZ223389,0
ID_TZ223390,0
ID_TZ223391,0
ID_TZ223392,0
ID_TZ223393,0
ID_TZ223394,0
ID_TZ223396,0
ID_TZ223397,0
ID_TZ223402,0
ID_TZ223403,0
ID_TZ223404,1
ID_TZ223405,0
ID_TZ223407,0
ID_TZ223408,0
ID_TZ223409,0
ID_TZ223410,1
ID_TZ223412,0
ID_TZ223414,0
ID_TZ223416,0
ID_TZ223419,0
ID_TZ223420,0
ID_TZ223421,0
ID_TZ223423,0
ID_TZ223424,0
ID_TZ223425,0
ID_TZ223426,0
ID_TZ223427,0
ID_TZ223428,0
ID_TZ223429,0
ID_TZ223430,0
ID_TZ223431,0
ID_TZ223432,0
ID_TZ223436,0
ID_TZ223437,0
ID_TZ223438,0
ID_TZ223440,0
ID_TZ223441,0
ID_TZ223442,1
ID_TZ223444,1
ID_TZ223445,0
ID_TZ223447,0
ID_TZ223448,0
ID_TZ223450,1
ID_TZ223451,0
ID_TZ223452,0
ID_TZ223453,0
ID_TZ223454,0
ID_TZ223458,0
ID_TZ223460,0
ID_TZ223461,0
ID_TZ223462,0
ID_TZ223463,0
ID_TZ223464,0
ID_TZ223465,0
ID_TZ223466,0
ID_TZ223467,0
ID_TZ223470,0
ID_TZ223471,0
ID_TZ223472,0
ID_TZ223473,0
ID_TZ223474,0
ID_TZ223475,0
ID_TZ223476,0
ID_TZ223478,0
ID_TZ223479,0
ID_TZ223480,0
ID_TZ223481,0
ID_TZ223482,0
ID_TZ223483,0
ID_TZ223484,0
ID_TZ223487,0
ID_TZ223489,0
ID_TZ223490,0
ID_TZ223491,0
ID_TZ223492,0
ID_TZ223495,1
ID_TZ223496,0
ID_TZ223497,0
ID_TZ223498,0
ID_TZ223499,0
ID_TZ223500,0
ID_TZ223502,0
ID_TZ223503,0
ID_TZ223504,0
ID_TZ223505,0
ID_TZ223507,0
ID_TZ223508,1
ID_TZ223509,0
ID_TZ223510,0
ID_TZ223511,0
ID_TZ223512,0
ID_TZ223514,0
ID_TZ223515,0
ID_TZ223516,0
ID_TZ223518,0
ID_TZ223519,0
ID_TZ223520,0
ID_TZ223521,0
ID_TZ223523,0
ID_TZ223524,0
ID_TZ223527,0
ID_TZ223529,0
ID_TZ223530,0
ID_TZ223532,0
ID_TZ223533,0
ID_TZ223534,0
ID_TZ223535,0
ID_TZ223537,0
ID_TZ223538,0
ID_TZ223539,1
ID_TZ223540,1
ID_TZ223544,0
ID_TZ223547,1
ID_TZ223549,0
ID_TZ223551,0
ID_TZ223553,0
ID_TZ223554,0
ID_TZ223556,0
ID_TZ223558,0
ID_TZ223559,0
ID_TZ223560,0
ID_TZ223561,0
ID_TZ223562,0
ID_TZ223564,0
ID_TZ223565,0
ID_TZ223566,0
ID_TZ223567,0
ID_TZ223569,0
ID_TZ223570,0
ID_TZ223572,0
ID_TZ223574,1
ID_TZ223575,0
ID_TZ223576,0
ID_TZ223577,0
ID_TZ223578,0
ID_TZ223579,0
ID_TZ223580,0
ID_TZ223581,0
ID_TZ223582,0
ID_TZ223583,0
ID_TZ223584,0
ID_TZ223585,0
ID_TZ223586,1
ID_TZ223588,0
ID_TZ223589,0
ID_TZ223590,1
ID_TZ223595,0
ID_TZ223598,0
ID_TZ223599,0
ID_TZ223600,1
ID_TZ223601,0
ID_TZ223602,0
ID_TZ223604,0
ID_TZ223606,1
ID_TZ223607,0
ID_TZ223608,0
ID_TZ223609,0
ID_TZ223611,0
ID_TZ223613,0
ID_TZ223615,0
ID_TZ223616,0
ID_TZ223618,0
ID_TZ223619,0
ID_TZ223620,0
ID_TZ223621,1
ID_TZ223622,0
ID_TZ223625,0
ID_TZ223627,0
ID_TZ223628,0
ID_TZ223630,0
ID_TZ223631,1
ID_TZ223632,0
ID_TZ223635,0
ID_TZ223636,0
ID_TZ223637,0
ID_TZ223638,0
ID_TZ223639,0
ID_TZ223641,0
ID_TZ223642,0
ID_TZ223644,0
ID_TZ223645,0
ID_TZ223647,0
ID_TZ223650,0
ID_TZ223652,0
ID_TZ223653,0
ID_TZ223654,0
ID_TZ223656,0
ID_TZ223657,0
ID_TZ223658,0
ID_TZ223659,0
ID_TZ223661,0
ID_TZ223662,0
ID_TZ223664,0
ID_TZ223665,0
ID_TZ223667,0
ID_TZ223671,0
ID_TZ223672,1
ID_TZ223675,0
ID_TZ223676,0
ID_TZ223677,1
ID_TZ223678,0
ID_TZ223680,0
ID_TZ223682,0
ID_TZ223683,0
ID_TZ223684,0
ID_TZ223686,0
ID_TZ223688,1
ID_TZ223689,0
ID_TZ223691,0
ID_TZ223692,0
ID_TZ223693,0
ID_TZ223694,0
ID_TZ223695,0
ID_TZ223696,0
ID_TZ223697,0
ID_TZ223700,0
ID_TZ223703,0
ID_TZ223704,0
ID_TZ223706,0
ID_TZ223707,0
ID_TZ223709,0
ID_TZ223710,0
ID_TZ223711,0
ID_TZ223712,0
ID_TZ223713,0
ID_TZ223714,0
ID_TZ223715,0
ID_TZ223718,0
ID_TZ223719,1
ID_TZ223720,0
ID_TZ223721,0
ID_TZ223722,0
ID_TZ223723,0
ID_TZ223724,0
ID_TZ223727,0
ID_TZ223728,1
ID_TZ223729,0
ID_TZ223730,0
ID_TZ223732,0
ID_TZ223733,0
ID_TZ223735,0
ID_TZ223736,0
ID_TZ223737,0
ID_TZ223739,1
ID_TZ223740,0
ID_TZ223742,0
ID_TZ223743,1
ID_TZ223744,0
ID_TZ223746,0
ID_TZ223747,0
ID_TZ223748,0
ID_TZ223749,0
ID_TZ223750,0
ID_TZ223751,0
ID_TZ223752,0
ID_TZ223754,0
ID_TZ223755,0
ID_TZ223757,0
ID_TZ223759,0
ID_TZ223760,0
ID_TZ223761,0
ID_TZ223764,0
ID_TZ223765,0
ID_TZ223767,0
ID_TZ223768,0
ID_TZ223769,0
ID_TZ223771,0
ID_TZ223772,0
ID_TZ223773,0
ID_TZ223775,0
ID_TZ223776,0
ID_TZ223780,0
ID_TZ223781,0
ID_TZ223783,0
ID_TZ223784,0
ID_TZ223787,0
ID_TZ223788,0
ID_TZ223790,0
ID_TZ223791,0
ID_TZ223792,0
ID_TZ223793,0
ID_TZ223795,0
ID_TZ223796,0
ID_TZ223797,0
ID_TZ223798,0
ID_TZ223799,0
ID_TZ223800,0
ID_TZ223801,0
ID_TZ223802,0
ID_TZ223805,0
ID_TZ223806,0
ID_TZ223808,0
ID_TZ223809,0
ID_TZ223810,0
ID_TZ223811,0
ID_TZ223813,0
ID_TZ223814,0
ID_TZ223815,0
ID_TZ223817,0
ID_TZ223818,0
ID_TZ223819,0
ID_TZ223821,0
ID_TZ223823,0
ID_TZ223825,0
ID_TZ223826,0
ID_TZ223827,0
ID_TZ223828,0
ID_TZ223830,0
ID_TZ223831,0
ID_TZ223832,0
ID_TZ223833,0
ID_TZ223835,0
ID_TZ223836,0
ID_TZ223837,0
ID_TZ223838,0
ID_TZ223839,0
ID_TZ223840,0
ID_TZ223841,0
ID_TZ223842,0
ID_TZ223843,0
ID_TZ223844,0
ID_TZ223845,0
ID_TZ223846,0
ID_TZ223847,1
ID_TZ223848,0
ID_TZ223850,0
ID_TZ223851,0
ID_TZ223852,0
ID_TZ223853,0
ID_TZ223854,0
ID_TZ223857,0
ID_TZ223858,0
ID_TZ223859,0
ID_TZ223861,0
ID_TZ223862,0
ID_TZ223864,0
ID_TZ223866,0
ID_TZ223867,0
ID_TZ223868,0
ID_TZ223870,0
ID_TZ223872,0
ID_TZ223873,0
ID_TZ223875,0
ID_TZ223876,0
ID_TZ223877,0
ID_TZ223878,0
ID_TZ223879,0
ID_TZ223880,0
ID_TZ223881,0
ID_TZ223882,0
ID_TZ223884,0
ID_TZ223885,0
ID_TZ223888,1
ID_TZ223889,0
ID_TZ223891,0
ID_TZ223893,0
ID_TZ223894,0
ID_TZ223896,0
ID_TZ223897,0
ID_TZ223898,0
ID_TZ223899,0
ID_TZ223900,0
ID_TZ223901,1
ID_TZ223902,0
ID_TZ223903,0
ID_TZ223904,0
ID_TZ223906,0
ID_TZ223908,0
ID_TZ223910,0
ID_TZ223912,0
ID_TZ223915,0
ID_TZ223917,0
ID_TZ223919,0
ID_TZ223921,0
ID_TZ223922,0
ID_TZ223923,0
ID_TZ223924,0
ID_TZ223925,0
ID_TZ223926,0
ID_TZ223927,0
ID_TZ223928,0
ID_TZ223929,0
ID_TZ223930,0
ID_TZ223931,0
ID_TZ223932,0
ID_TZ223933,0
ID_TZ223935,0
ID_TZ223936,0
ID_TZ223938,0
ID_TZ223939,0
ID_TZ223940,0
ID_TZ223941,1
ID_TZ223942,1
ID_TZ223943,0
ID_TZ223945,0
ID_TZ223946,0
ID_TZ223949,0
ID_TZ223951,0
ID_TZ223952,0
ID_TZ223953,0
ID_TZ223954,0
ID_TZ223955,0
ID_TZ223957,0
ID_TZ223958,0
ID_TZ223959,0
ID_TZ223960,0
ID_TZ223961,0
ID_TZ223962,0
ID_TZ223963,0
ID_TZ223964,0
ID_TZ223966,0
ID_TZ223967,0
ID_TZ223968,0
ID_TZ223969,0
ID_TZ223970,0
ID_TZ223972,0
ID_TZ223973,0
ID_TZ223974,0
ID_TZ223975,0
ID_TZ223976,0
ID_TZ223977,0
ID_TZ223979,0
ID_TZ223980,0
ID_TZ223981,0
ID_TZ223985,0
ID_TZ223986,0
ID_TZ223988,0
ID_TZ223990,0
ID_TZ223992,0
ID_TZ223993,0
ID_TZ223994,1
ID_TZ223995,0
ID_TZ223997,0
ID_TZ224000,0
ID_TZ224002,0
ID_TZ224005,0
ID_TZ224008,0
ID_TZ224012,0
ID_TZ224013,0
ID_TZ224014,0
ID_TZ224015,1
ID_TZ224016,0
ID_TZ224017,1
ID_TZ224018,0
ID_TZ224019,0
ID_TZ224020,0
ID_TZ224021,0
ID_TZ224022,0
ID_TZ224023,0
ID_TZ224024,0
ID_TZ224025,0
ID_TZ224027,0
ID_TZ224028,0
ID_TZ224029,0
ID_TZ224030,0
ID_TZ224031,0
ID_TZ224032,0
ID_TZ224033,0
ID_TZ224036,0
ID_TZ224037,0
ID_TZ224038,0
ID_TZ224040,0
ID_TZ224041,0
ID_TZ224043,0
ID_TZ224045,0
ID_TZ224046,0
ID_TZ224047,0
ID_TZ224048,0
ID_TZ224049,0
ID_TZ224050,0
ID_TZ224051,0
ID_TZ224052,0
ID_TZ224053,0
ID_TZ224054,0
ID_TZ224055,0
ID_TZ224056,0
ID_TZ224058,0
ID_TZ224060,0
ID_TZ224061,0
ID_TZ224062,0
ID_TZ224064,0
ID_TZ224066,0
ID_TZ224068,1
ID_TZ224069,0
ID_TZ224070,0
ID_TZ224072,0
ID_TZ224073,0
ID_TZ224076,0
ID_TZ224077,0
ID_TZ224078,0
ID_TZ224079,0
ID_TZ224080,0
ID_TZ224082,0
ID_TZ224083,0
ID_TZ224084,0
ID_TZ224086,0
ID_TZ224088,0
ID_TZ224091,0
ID_TZ224092,0
ID_TZ224093,0
ID_TZ224094,0
ID_TZ224096,0
ID_TZ224097,0
ID_TZ224098,0
ID_TZ224099,0
ID_TZ224100,0
ID_TZ224101,0
ID_TZ224102,0
ID_TZ224104,0
ID_TZ224106,0
ID_TZ224107,0
ID_TZ224109,1
ID_TZ224111,0
ID_TZ224112,0
ID_TZ224113,0
ID_TZ224114,0
ID_TZ224115,1
ID_TZ224116,0
ID_TZ224118,0
ID_TZ224120,0
ID_TZ224122,1
ID_TZ224123,0
ID_TZ224124,0
ID_TZ224125,0
ID_TZ224127,0
ID_TZ224129,0
ID_TZ224130,0
ID_TZ224131,0
ID_TZ224135,0
ID_TZ224137,0
ID_TZ224138,0
ID_TZ224139,0
ID_TZ224141,0
ID_TZ224142,1
ID_TZ224144,0
ID_TZ224145,0
ID_TZ224147,0
ID_TZ224148,0
ID_TZ224149,0
ID_TZ224150,0
ID_TZ224151,0
ID_TZ224152,0
ID_TZ224153,0
ID_TZ224154,0
ID_TZ224155,0
ID_TZ224156,0
ID_TZ224158,0
ID_TZ224161,0
ID_TZ224163,0
ID_TZ224164,0
ID_TZ224166,0
ID_TZ224167,0
ID_TZ224170,0
ID_TZ224171,0
ID_TZ224172,0
ID_TZ224174,1
ID_TZ224175,0
ID_TZ224179,0
ID_TZ224181,0
ID_TZ224182,0
ID_TZ224183,0
ID_TZ224188,0
ID_TZ224190,0
ID_TZ224191,1
ID_TZ224193,0
ID_TZ224194,0
ID_TZ224196,0
ID_TZ224197,0
ID_TZ224200,0
ID_TZ224201,0
ID_TZ224204,0
ID_TZ224205,0
ID_TZ224206,0
ID_TZ224207,0
ID_TZ224208,1
ID_TZ224210,0
ID_TZ224211,0
ID_TZ224212,0
ID_TZ224213,0
ID_TZ224214,0
ID_TZ224218,0
ID_TZ224221,0
ID_TZ224223,0
ID_TZ224224,0
ID_TZ224225,0
ID_TZ224226,1
ID_TZ224227,0
ID_TZ224228,0
ID_TZ224229,0
ID_TZ224231,0
ID_TZ224232,0
ID_TZ224233,0
ID_TZ224234,0
ID_TZ224236,0
ID_TZ224237,0
ID_TZ224238,0
ID_TZ224240,0
ID_TZ224241,0
ID_TZ224242,0
ID_TZ224246,0
ID_TZ224247,0
ID_TZ224249,0
ID_TZ224252,0
ID_TZ224253,0
ID_TZ224257,0
ID_TZ224259,0
ID_TZ224260,1
ID_TZ224261,0
ID_TZ224262,0
ID_TZ224263,0
ID_TZ224264,0
ID_TZ224265,0
ID_TZ224267,0
ID_TZ224271,0
ID_TZ224272,0
ID_TZ224273,0
ID_TZ224274,1
ID_TZ224275,0
ID_TZ224276,1
ID_TZ224277,0
ID_TZ224278,0
ID_TZ224280,0
ID_TZ224281,0
ID_TZ224283,0
ID_TZ224286,0
ID_TZ224287,0
ID_TZ224288,0
ID_TZ224289,1
ID_TZ224290,0
ID_TZ224291,1
ID_TZ224292,0
ID_TZ224294,0
ID_TZ224296,0
ID_TZ224298,0
ID_TZ224299,0
ID_TZ224301,1
ID_TZ224303,0
ID_TZ224304,1
ID_TZ224305,0
ID_TZ224306,0
ID_TZ224307,0
ID_TZ224308,0
ID_TZ224309,1
ID_TZ224310,0
ID_TZ224311,0
ID_TZ224312,0
ID_TZ224313,0
ID_TZ224316,0
